"PUBLICATION","SCENARIO","CATEGORY","PRODUCT","FLOW","UNIT","REGION","YEAR","VALUE"
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","CO2 total captured","Total","Total energy supply","Mt CO2","World",2050,6039.84
"World Energy Outlook 2023","Stated Policies Scenario","Population indicators","Total","Population","Million people","World",2010,6967.08
"World Energy Outlook 2023","Stated Policies Scenario","Population indicators","Total","Population","Million people","World",2021,7884.22
"World Energy Outlook 2023","Stated Policies Scenario","Population indicators","Total","Population","Million people","World",2022,7949.84
"World Energy Outlook 2023","Stated Policies Scenario","Population indicators","Total","Population","Million people","World",2030,8519.84
"World Energy Outlook 2023","Stated Policies Scenario","Population indicators","Total","Population","Million people","World",2035,8852.53
"World Energy Outlook 2023","Stated Policies Scenario","Population indicators","Total","Population","Million people","World",2040,9160.88
"World Energy Outlook 2023","Stated Policies Scenario","Population indicators","Total","Population","Million people","World",2050,9681.39
"World Energy Outlook 2023","Announced Pledges Scenario","Population indicators","Total","Population","Million people","World",2022,7949.84
"World Energy Outlook 2023","Announced Pledges Scenario","Population indicators","Total","Population","Million people","World",2030,8519.84
"World Energy Outlook 2023","Announced Pledges Scenario","Population indicators","Total","Population","Million people","World",2035,8852.53
"World Energy Outlook 2023","Announced Pledges Scenario","Population indicators","Total","Population","Million people","World",2040,9160.88
"World Energy Outlook 2023","Announced Pledges Scenario","Population indicators","Total","Population","Million people","World",2050,9681.39
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Population indicators","Total","Population","Million people","World",2022,7949.84
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Population indicators","Total","Population","Million people","World",2030,8519.84
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Population indicators","Total","Population","Million people","World",2035,8852.53
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Population indicators","Total","Population","Million people","World",2040,9160.88
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Population indicators","Total","Population","Million people","World",2050,9681.39
"World Energy Outlook 2023","Stated Policies Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2010,114463.5
"World Energy Outlook 2023","Stated Policies Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2021,158505.4
"World Energy Outlook 2023","Stated Policies Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2022,163733.8
"World Energy Outlook 2023","Stated Policies Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2030,207282.2
"World Energy Outlook 2023","Stated Policies Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2035,238065.9
"World Energy Outlook 2023","Stated Policies Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2040,270049.6
"World Energy Outlook 2023","Stated Policies Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2050,339273.2
"World Energy Outlook 2023","Announced Pledges Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2022,163733.8
"World Energy Outlook 2023","Announced Pledges Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2030,207282.2
"World Energy Outlook 2023","Announced Pledges Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2035,238065.9
"World Energy Outlook 2023","Announced Pledges Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2040,270049.6
"World Energy Outlook 2023","Announced Pledges Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2050,339273.2
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2022,163733.8
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2030,207282.2
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2035,238065.9
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2040,270049.6
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Economic indicators","Total","Gross domestic product","Billion USD (2022, PPP)","World",2050,339273.2
"World Energy Outlook 2023","Stated Policies Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2010,16429.2
"World Energy Outlook 2023","Stated Policies Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2021,20104.14
"World Energy Outlook 2023","Stated Policies Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2022,20595.87
"World Energy Outlook 2023","Stated Policies Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2030,24329.36
"World Energy Outlook 2023","Stated Policies Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2035,26892.42
"World Energy Outlook 2023","Stated Policies Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2040,29478.56
"World Energy Outlook 2023","Stated Policies Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2050,35043.85
"World Energy Outlook 2023","Announced Pledges Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2022,20595.87
"World Energy Outlook 2023","Announced Pledges Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2030,24329.36
"World Energy Outlook 2023","Announced Pledges Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2035,26892.42
"World Energy Outlook 2023","Announced Pledges Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2040,29478.56
"World Energy Outlook 2023","Announced Pledges Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2050,35043.85
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2022,20595.87
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2030,24329.36
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2035,26892.42
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2040,29478.56
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Economic indicators","Total","GDP per capita","USD per capita (2022, PPP)","World",2050,35043.85
"World Energy Outlook 2023","Stated Policies Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2010,4.73
"World Energy Outlook 2023","Stated Policies Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2021,3.94
"World Energy Outlook 2023","Stated Policies Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2022,3.86
"World Energy Outlook 2023","Stated Policies Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2030,3.22
"World Energy Outlook 2023","Stated Policies Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2035,2.85
"World Energy Outlook 2023","Stated Policies Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2040,2.56
"World Energy Outlook 2023","Stated Policies Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2050,2.14
"World Energy Outlook 2023","Announced Pledges Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2022,3.86
"World Energy Outlook 2023","Announced Pledges Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2030,3.03
"World Energy Outlook 2023","Announced Pledges Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2035,2.57
"World Energy Outlook 2023","Announced Pledges Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2040,2.26
"World Energy Outlook 2023","Announced Pledges Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2050,1.84
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2022,3.86
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2030,2.76
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2035,2.25
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2040,1.95
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy intensity","Total","TES per GDP","GJ per thousand USD (2022, PPP)","World",2050,1.59
"World Energy Outlook 2023","Stated Policies Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2010,3.21
"World Energy Outlook 2023","Stated Policies Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2021,2.63
"World Energy Outlook 2023","Stated Policies Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2022,2.59
"World Energy Outlook 2023","Stated Policies Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2030,2.24
"World Energy Outlook 2023","Stated Policies Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2035,2.01
"World Energy Outlook 2023","Stated Policies Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2040,1.82
"World Energy Outlook 2023","Stated Policies Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2050,1.54
"World Energy Outlook 2023","Announced Pledges Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2022,2.59
"World Energy Outlook 2023","Announced Pledges Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2030,2.09
"World Energy Outlook 2023","Announced Pledges Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2035,1.79
"World Energy Outlook 2023","Announced Pledges Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2040,1.56
"World Energy Outlook 2023","Announced Pledges Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2050,1.24
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2022,2.59
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2030,1.88
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2035,1.54
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2040,1.3
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Energy intensity","Total","Total final consumption per GDP","GJ per thousand USD (2022, PPP)","World",2050,1
"World Energy Outlook 2023","Stated Policies Scenario","CO2 total intensity","Electricity","Electricity generation","gCO2 per kWh","World",2010,527.61
"World Energy Outlook 2023","Stated Policies Scenario","CO2 total intensity","Electricity","Electricity generation","gCO2 per kWh","World",2021,464.16
"World Energy Outlook 2023","Stated Policies Scenario","CO2 total intensity","Electricity","Electricity generation","gCO2 per kWh","World",2022,460.06
"World Energy Outlook 2023","Stated Policies Scenario","CO2 total intensity","Electricity","Electricity generation","gCO2 per kWh","World",2030,302.87
"World Energy Outlook 2023","Stated Policies Scenario","CO2 total intensity","Electricity","Electricity generation","gCO2 per kWh","World",2035,229.8
"World Energy Outlook 2023","Stated Policies Scenario","CO2 total intensity","Electricity","Electricity generation","gCO2 per kWh","World",2040,183.76
"World Energy Outlook 2023","Stated Policies Scenario","CO2 total intensity","Electricity","Electricity generation","gCO2 per kWh","World",2050,130.6
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 total intensity","Electricity","Electricity generation","gCO2 per kWh","World",2022,460.06
